STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
22502,1942-12-19,0,,27.77777778,19.44444444,23.33333333,0,,42,12,19,0,,,82,67,74,0,,,,,,,,,,,,
22502,1942-12-20,1.016,,26.66666667,20,23.33333333,0,,42,12,20,0.04,,,80,68,74,0,,,,,,,,,,,,
22502,1942-12-21,0.762,,26.66666667,16.66666667,21.66666667,0,,42,12,21,0.03,,,80,62,71,0,,,,,,,,,,,,
22502,1942-12-22,0.762,,27.22222222,18.88888889,23.33333333,0,,42,12,22,0.03,,,81,66,74,0,,,,,,,,,,,,
22502,1942-12-23,0,,27.22222222,17.77777778,22.22222222,0,,42,12,23,0,,,81,64,72,0,,,,,,,,,,,,
22502,1942-12-24,0,,28.33333333,17.77777778,23.33333333,0,,42,12,24,0,,,83,64,74,0,,,,,,,,,,,,
22502,1942-12-25,0,,25.55555556,18.33333333,22.22222222,0,,42,12,25,0,,,78,65,72,0,,,,,,,,,,,,
22502,1942-12-26,0,,26.11111111,20,23.33333333,0,,42,12,26,0,,,79,68,74,0,,,,,,,,,,,,
22502,1942-12-27,0,,25.55555556,20,22.77777778,0,,42,12,27,0,,,78,68,73,0,,,,,,,,,,,,
22502,1942-12-28,0,,26.66666667,21.11111111,23.88888889,0,,42,12,28,0,,,80,70,75,0,,,,,,,,,,,,
22502,1942-12-29,0,,28.33333333,17.77777778,23.33333333,0,,42,12,29,0,,,83,64,74,0,,,,,,,,,,,,
22502,1942-12-30,0,,28.33333333,18.88888889,23.33333333,0,,42,12,30,0,,,83,66,74,0,,,,,,,,,,,,
22502,1942-12-31,0,,26.11111111,18.88888889,22.22222222,0,,42,12,31,0,,,79,66,72,0,,,,,,,,,,,,
22502,1943-01-01,1.016,,24.44444444,18.88888889,21.66666667,0,,43,1,1,0.04,,,76,66,71,0,,,,,,,,,,,,
22502,1943-01-02,1.778,,25,20,22.22222222,0,,43,1,2,0.07,,,77,68,72,0,,,,,,,,,,,,
22502,1943-01-03,68.58,,26.66666667,18.88888889,22.77777778,0,,43,1,3,2.7,,,80,66,73,0,,,,,,,,,,,,
22502,1943-01-04,88.9,,20.55555556,14.44444444,17.77777778,0,,43,1,4,3.5,,,69,58,64,0,,,,,,,,,,,,
22502,1943-01-05,10.16,,22.77777778,18.88888889,21.11111111,0,,43,1,5,0.4,,,73,66,70,0,,,,,,,,,,,,
22502,1943-01-06,1.016,,26.66666667,17.77777778,22.22222222,0,,43,1,6,0.04,,,80,64,72,0,,,,,,,,,,,,
22502,1943-01-07,0.508,,27.77777778,18.88888889,23.33333333,0,,43,1,7,0.02,,,82,66,74,0,,,,,,,,,,,,
22502,1943-01-08,0.254,,27.77777778,17.77777778,22.77777778,0,,43,1,8,0.01,,,82,64,73,0,,,,,,,,,,,,
22502,1943-01-09,T,,27.22222222,17.77777778,22.22222222,0,,43,1,9,T,,,81,64,72,0,,,,,,,,,,,,
22502,1943-01-10,0,,27.22222222,17.77777778,22.22222222,0,,43,1,10,0,,,81,64,72,0,,,,,,,,,,,,
22502,1943-01-11,1.524,,27.77777778,18.88888889,23.33333333,0,,43,1,11,0.06,,,82,66,74,0,,,,,,,,,,,,
22502,1943-01-12,28.194,,26.11111111,18.88888889,22.22222222,0,,43,1,12,1.11,,,79,66,72,0,,,,,,,,,,,,
22502,1943-01-13,51.562,,22.22222222,16.66666667,19.44444444,0,,43,1,13,2.03,,,72,62,67,0,,,,,,,,,,,,
22502,1943-01-14,0,,23.33333333,13.88888889,18.88888889,0,,43,1,14,0,,,74,57,66,0,,,,,,,,,,,,
22502,1943-01-15,0.762,,23.88888889,13.33333333,18.88888889,0,,43,1,15,0.03,,,75,56,66,0,,,,,,,,,,,,
22502,1943-01-16,T,,23.88888889,15,19.44444444,0,,43,1,16,T,,,75,59,67,0,,,,,,,,,,,,
22502,1943-01-17,1.016,,24.44444444,15,20,0,,43,1,17,0.04,,,76,59,68,0,,,,,,,,,,,,
22502,1943-01-18,0,,24.44444444,13.33333333,18.88888889,0,,43,1,18,0,,,76,56,66,0,,,,,,,,,,,,
22502,1943-01-19,0,,24.44444444,13.88888889,18.88888889,0,,43,1,19,0,,,76,57,66,0,,,,,,,,,,,,
22502,1943-01-20,0,,25.55555556,15,20,0,,43,1,20,0,,,78,59,68,0,,,,,,,,,,,,
22502,1943-01-21,0,,24.44444444,20,22.22222222,0,,43,1,21,0,,,76,68,72,0,,,,,,,,,,,,
22502,1943-01-22,0,,26.11111111,15.55555556,21.11111111,0,,43,1,22,0,,,79,60,70,0,,,,,,,,,,,,
22502,1943-01-23,0,,26.11111111,16.66666667,21.11111111,0,,43,1,23,0,,,79,62,70,0,,,,,,,,,,,,
22502,1943-01-24,0.508,,26.11111111,18.88888889,22.22222222,0,,43,1,24,0.02,,,79,66,72,0,,,,,,,,,,,,
22502,1943-01-25,0,,27.77777778,18.88888889,23.33333333,0,,43,1,25,0,,,82,66,74,0,,,,,,,,,,,,
22502,1943-01-26,0.254,,27.77777778,18.33333333,23.33333333,0,,43,1,26,0.01,,,82,65,74,0,,,,,,,,,,,,
22502,1943-01-27,0.254,,26.11111111,16.66666667,21.11111111,0,,43,1,27,0.01,,,79,62,70,0,,,,,,,,,,,,
22502,1943-01-28,0,,27.77777778,17.77777778,22.77777778,0,,43,1,28,0,,,82,64,73,0,,,,,,,,,,,,
22502,1943-01-29,0,,27.77777778,16.11111111,22.22222222,0,,43,1,29,0,,,82,61,72,0,,,,,,,,,,,,
22502,1943-01-30,T,,27.77777778,18.33333333,23.33333333,0,,43,1,30,T,,,82,65,74,0,,,,,,,,,,,,
22502,1943-01-31,3.048,,25,18.88888889,22.22222222,0,,43,1,31,0.12,,,77,66,72,0,,,,,,,,,,,,
22502,1943-02-01,0,,25.55555556,20,22.77777778,0,,43,2,1,0,,,78,68,73,0,,,,,,,,,,,,
22502,1943-02-02,0.254,,25.55555556,20,22.77777778,0,,43,2,2,0.01,,,78,68,73,0,,,,,,,,,,,,
22502,1943-02-03,0,,26.66666667,18.33333333,22.22222222,0,,43,2,3,0,,,80,65,72,0,,,,,,,,,,,,
22502,1943-02-04,0,,25.55555556,19.44444444,22.22222222,0,,43,2,4,0,,,78,67,72,0,,,,,,,,,,,,
22502,1943-02-05,T,,24.44444444,19.44444444,22.22222222,0,,43,2,5,T,,,76,67,72,0,,,,,,,,,,,,
22502,1943-02-06,0.254,,24.44444444,18.88888889,21.66666667,0,,43,2,6,0.01,,,76,66,71,0,,,,,,,,,,,,
22502,1943-02-07,0,,25.55555556,19.44444444,22.22222222,0,,43,2,7,0,,,78,67,72,0,,,,,,,,,,,,
22502,1943-02-08,0,,25.55555556,18.88888889,22.22222222,0,,43,2,8,0,,,78,66,72,0,,,,,,,,,,,,
22502,1943-02-09,0,,25,15.55555556,20,0,,43,2,9,0,,,77,60,68,0,,,,,,,,,,,,
22502,1943-02-10,0.508,,25,15.55555556,20,0,,43,2,10,0.02,,,77,60,68,0,,,,,,,,,,,,
22502,1943-02-11,T,,23.88888889,13.33333333,18.88888889,0,,43,2,11,T,,,75,56,66,0,,,,,,,,,,,,
22502,1943-02-12,0,,23.33333333,11.11111111,17.22222222,0,,43,2,12,0,,,74,52,63,0,,,,,,,,,,,,
22502,1943-02-13,7.62,,24.44444444,14.44444444,19.44444444,0,,43,2,13,0.3,,,76,58,67,0,,,,,,,,,,,,
22502,1943-02-14,0,,22.22222222,15,18.88888889,0,,43,2,14,0,,,72,59,66,0,,,,,,,,,,,,
22502,1943-02-15,0,,23.33333333,13.88888889,18.88888889,0,,43,2,15,0,,,74,57,66,0,,,,,,,,,,,,
22502,1943-02-16,0,,25,15,20,0,,43,2,16,0,,,77,59,68,0,,,,,,,,,,,,
22502,1943-02-17,0,,26.66666667,17.77777778,22.22222222,0,,43,2,17,0,,,80,64,72,0,,,,,,,,,,,,
22502,1943-02-18,T,,25.55555556,18.88888889,22.22222222,0,,43,2,18,T,,,78,66,72,0,,,,,,,,,,,,
22502,1943-02-19,T,,25.55555556,15,20,0,,43,2,19,T,,,78,59,68,0,,,,,,,,,,,,
22502,1943-02-20,0,,26.66666667,16.66666667,21.66666667,0,,43,2,20,0,,,80,62,71,0,,,,,,,,,,,,
22502,1943-02-21,0.508,,26.66666667,16.11111111,21.11111111,0,,43,2,21,0.02,,,80,61,70,0,,,,,,,,,,,,
22502,1943-02-22,0,,25,15,20,0,,43,2,22,0,,,77,59,68,0,,,,,,,,,,,,
22502,1943-02-23,0,,25.55555556,15.55555556,20.55555556,0,,43,2,23,0,,,78,60,69,0,,,,,,,,,,,,
22502,1943-02-24,24.638,,25,15,20,0,,43,2,24,0.97,,,77,59,68,0,,,,,,,,,,,,
22502,1943-02-25,0,,21.66666667,10,15.55555556,0,,43,2,25,0,,,71,50,60,0,,,,,,,,,,,,
22502,1943-02-26,6.35,,24.44444444,15,20,0,,43,2,26,0.25,,,76,59,68,0,,,,,,,,,,,,
22502,1943-02-27,2.54,,25,16.11111111,20.55555556,0,,43,2,27,0.1,,,77,61,69,0,,,,,,,,,,,,
22502,1943-02-28,0,,22.77777778,12.77777778,17.77777778,0,,43,2,28,0,,,73,55,64,0,,,,,,,,,,,,
22502,1943-03-01,0,,25,13.33333333,18.88888889,0,,43,3,1,0,,,77,56,66,0,,,,,,,,,,,,
22502,1943-03-02,2.032,,25,18.33333333,21.66666667,0,,43,3,2,0.08,,,77,65,71,0,,,,,,,,,,,,
22502,1943-03-03,3.556,,23.88888889,15.55555556,20,0,,43,3,3,0.14,,,75,60,68,0,,,,,,,,,,,,
22502,1943-03-04,0.762,,22.22222222,17.22222222,20,0,,43,3,4,0.03,,,72,63,68,0,,,,,,,,,,,,
22502,1943-03-05,0,,23.33333333,13.88888889,18.88888889,0,,43,3,5,0,,,74,57,66,0,,,,,,,,,,,,
22502,1943-03-06,0,,23.88888889,14.44444444,18.88888889,0,,43,3,6,0,,,75,58,66,0,,,,,,,,,,,,
22502,1943-03-07,0,,23.33333333,17.77777778,20.55555556,0,,43,3,7,0,,,74,64,69,0,,,,,,,,,,,,
22502,1943-03-08,4.318,,21.11111111,15.55555556,18.33333333,0,,43,3,8,0.17,,,70,60,65,0,,,,,,,,,,,,
22502,1943-03-09,7.62,,22.22222222,15.55555556,18.88888889,0,,43,3,9,0.3,,,72,60,66,0,,,,,,,,,,,,
22502,1943-03-10,T,,26.11111111,16.66666667,23.88888889,0,,43,3,10,T,,,79,62,75,0,,,,,,,,,,,,
22502,1943-03-11,0,,23.33333333,17.77777778,20.55555556,0,,43,3,11,0,,,74,64,69,0,,,,,,,,,,,,
22502,1943-03-12,0,,21.66666667,16.11111111,18.88888889,0,,43,3,12,0,,,71,61,66,0,,,,,,,,,,,,
22502,1943-03-13,0,,23.88888889,14.44444444,18.88888889,0,,43,3,13,0,,,75,58,66,0,,,,,,,,,,,,
22502,1943-03-14,0,,23.88888889,12.22222222,17.77777778,0,,43,3,14,0,,,75,54,64,0,,,,,,,,,,,,
22502,1943-03-15,0.762,,24.44444444,15,20,0,,43,3,15,0.03,,,76,59,68,0,,,,,,,,,,,,
22502,1943-03-16,0,,24.44444444,16.11111111,20,0,,43,3,16,0,,,76,61,68,0,,,,,,,,,,,,
22502,1943-03-17,0,,25.55555556,17.77777778,21.66666667,0,,43,3,17,0,,,78,64,71,0,,,,,,,,,,,,
22502,1943-03-18,57.15,,25,15,20,0,,43,3,18,2.25,,,77,59,68,0,,,,,,,,,,,,
22502,1943-03-19,2.032,,23.88888889,18.33333333,21.11111111,0,,43,3,19,0.08,,,75,65,70,0,,,,,,,,,,,,
22502,1943-03-20,7.62,,23.33333333,17.77777778,20.55555556,0,,43,3,20,0.3,,,74,64,69,0,,,,,,,,,,,,
22502,1943-03-21,0.254,,25.55555556,16.66666667,21.11111111,0,,43,3,21,0.01,,,78,62,70,0,,,,,,,,,,,,
22502,1943-03-22,0.762,,26.66666667,15.55555556,21.11111111,0,,43,3,22,0.03,,,80,60,70,0,,,,,,,,,,,,
22502,1943-03-23,0,,26.66666667,16.11111111,21.11111111,0,,43,3,23,0,,,80,61,70,0,,,,,,,,,,,,
22502,1943-03-24,T,,26.11111111,20,23.33333333,0,,43,3,24,T,,,79,68,74,0,,,,,,,,,,,,
22502,1943-03-25,T,,26.11111111,20,23.33333333,0,,43,3,25,T,,,79,68,74,0,,,,,,,,,,,,
22502,1943-03-26,0,,27.77777778,19.44444444,23.33333333,0,,43,3,26,0,,,82,67,74,0,,,,,,,,,,,,
22502,1943-03-27,0,,25.55555556,20,22.77777778,0,,43,3,27,0,,,78,68,73,0,,,,,,,,,,,,
22502,1943-03-28,0,,25,19.44444444,22.22222222,0,,43,3,28,0,,,77,67,72,0,,,,,,,,,,,,
22502,1943-03-29,0,,25.55555556,19.44444444,22.22222222,0,,43,3,29,0,,,78,67,72,0,,,,,,,,,,,,
22502,1943-03-30,0,,25.55555556,17.77777778,21.66666667,0,,43,3,30,0,,,78,64,71,0,,,,,,,,,,,,
22502,1943-03-31,0.254,,26.11111111,19.44444444,22.77777778,0,,43,3,31,0.01,,,79,67,73,0,,,,,,,,,,,,
22502,1943-04-01,T,,26.11111111,19.44444444,22.77777778,0,,43,4,1,T,,,79,67,73,0,,,,,,,,,,,,
22502,1943-04-02,T,,25.55555556,18.33333333,22.22222222,0,,43,4,2,T,,,78,65,72,0,,,,,,,,,,,,
22502,1943-04-03,T,,25.55555556,18.88888889,22.22222222,0,,43,4,3,T,,,78,66,72,0,,,,,,,,,,,,
22502,1943-04-04,0,,25,16.11111111,20.55555556,0,,43,4,4,0,,,77,61,69,0,,,,,,,,,,,,
22502,1943-04-05,T,,27.22222222,18.33333333,22.77777778,0,,43,4,5,T,,,81,65,73,0,,,,,,,,,,,,
22502,1943-04-06,0.254,,26.66666667,19.44444444,23.33333333,0,,43,4,6,0.01,,,80,67,74,0,,,,,,,,,,,,
22502,1943-04-07,0,,26.11111111,20,23.33333333,0,,43,4,7,0,,,79,68,74,0,,,,,,,,,,,,
22502,1943-04-08,0,,27.77777778,15,21.11111111,0,,43,4,8,0,,,82,59,70,0,,,,,,,,,,,,
22502,1943-04-09,1.016,,27.77777778,15.55555556,21.66666667,0,,43,4,9,0.04,,,82,60,71,0,,,,,,,,,,,,
22502,1943-04-10,T,,24.44444444,16.11111111,20,0,,43,4,10,T,,,76,61,68,0,,,,,,,,,,,,
22502,1943-04-11,T,,23.33333333,16.66666667,20,0,,43,4,11,T,,,74,62,68,0,,,,,,,,,,,,
22502,1943-04-12,0,,23.88888889,18.33333333,21.11111111,0,,43,4,12,0,,,75,65,70,0,,,,,,,,,,,,
22502,1943-04-13,0,,26.11111111,18.88888889,22.22222222,0,,43,4,13,0,,,79,66,72,0,,,,,,,,,,,,
22502,1943-04-14,0.254,,25,18.88888889,22.22222222,0,,43,4,14,0.01,,,77,66,72,0,,,,,,,,,,,,
22502,1943-04-15,T,,25,20,22.22222222,0,,43,4,15,T,,,77,68,72,0,,,,,,,,,,,,
22502,1943-04-16,T,,26.66666667,20.55555556,23.33333333,0,,43,4,16,T,,,80,69,74,0,,,,,,,,,,,,
22502,1943-04-17,1.016,,26.66666667,19.44444444,23.33333333,0,,43,4,17,0.04,,,80,67,74,0,,,,,,,,,,,,
22502,1943-04-18,0,,27.22222222,20.55555556,23.88888889,0,,43,4,18,0,,,81,69,75,0,,,,,,,,,,,,
22502,1943-04-19,1.778,,26.66666667,19.44444444,23.33333333,0,,43,4,19,0.07,,,80,67,74,0,,,,,,,,,,,,
22502,1943-04-20,0.762,,27.22222222,16.66666667,22.22222222,0,,43,4,20,0.03,,,81,62,72,0,,,,,,,,,,,,
22502,1943-04-21,9.144,,26.66666667,18.33333333,22.22222222,0,,43,4,21,0.36,,,80,65,72,0,,,,,,,,,,,,
22502,1943-04-22,0.254,,25.55555556,19.44444444,22.22222222,0,,43,4,22,0.01,,,78,67,72,0,,,,,,,,,,,,
22502,1943-04-23,0.762,,26.11111111,17.77777778,22.22222222,0,,43,4,23,0.03,,,79,64,72,0,,,,,,,,,,,,
22502,1943-04-24,0,,27.77777778,18.33333333,23.33333333,0,,43,4,24,0,,,82,65,74,0,,,,,,,,,,,,
22502,1943-04-25,T,,28.33333333,18.88888889,23.33333333,0,,43,4,25,T,,,83,66,74,0,,,,,,,,,,,,
22502,1943-04-26,1.016,,27.22222222,20,23.33333333,0,,43,4,26,0.04,,,81,68,74,0,,,,,,,,,,,,
22502,1943-04-27,T,,26.66666667,19.44444444,23.33333333,0,,43,4,27,T,,,80,67,74,0,,,,,,,,,,,,
22502,1943-04-28,0,,26.66666667,20,23.33333333,0,,43,4,28,0,,,80,68,74,0,,,,,,,,,,,,
22502,1943-04-29,0.508,,26.66666667,19.44444444,23.33333333,0,,43,4,29,0.02,,,80,67,74,0,,,,,,,,,,,,
22502,1943-04-30,0,,27.22222222,21.11111111,24.44444444,0,,43,4,30,0,,,81,70,76,0,,,,,,,,,,,,
22502,1943-05-01,0,,27.22222222,20.55555556,23.88888889,0,,43,5,1,0,,,81,69,75,0,,,,,,,,,,,,
22502,1943-05-02,0,,26.66666667,19.44444444,23.33333333,0,,43,5,2,0,,,80,67,74,0,,,,,,,,,,,,
22502,1943-05-03,1.524,,26.66666667,16.66666667,21.66666667,0,,43,5,3,0.06,,,80,62,71,0,,,,,,,,,,,,
22502,1943-05-04,T,,27.22222222,16.66666667,22.22222222,0,,43,5,4,T,,,81,62,72,0,,,,,,,,,,,,
22502,1943-05-05,2.54,,28.88888889,16.66666667,22.77777778,0,,43,5,5,0.1,,,84,62,73,0,,,,,,,,,,,,
22502,1943-05-06,1.016,,28.33333333,17.22222222,22.77777778,0,,43,5,6,0.04,,,83,63,73,0,,,,,,,,,,,,
22502,1943-05-07,1.016,,28.88888889,17.22222222,23.33333333,0,,43,5,7,0.04,,,84,63,74,0,,,,,,,,,,,,
22502,1943-05-08,0,,28.88888889,17.22222222,23.33333333,0,,43,5,8,0,,,84,63,74,0,,,,,,,,,,,,
22502,1943-05-09,0.508,,26.11111111,16.66666667,21.11111111,0,,43,5,9,0.02,,,79,62,70,0,,,,,,,,,,,,
22502,1943-05-10,0,,28.88888889,18.88888889,23.88888889,0,,43,5,10,0,,,84,66,75,0,,,,,,,,,,,,
22502,1943-05-11,3.81,,27.22222222,20,23.33333333,0,,43,5,11,0.15,,,81,68,74,0,,,,,,,,,,,,
22502,1943-05-12,2.286,,26.66666667,20,23.88888889,0,,43,5,12,0.09,,,80,68,75,0,,,,,,,,,,,,
22502,1943-05-13,0,,27.77777778,18.88888889,23.33333333,0,,43,5,13,0,,,82,66,74,0,,,,,,,,,,,,
22502,1943-05-14,2.032,,28.88888889,17.77777778,23.33333333,0,,43,5,14,0.08,,,84,64,74,0,,,,,,,,,,,,
22502,1943-05-15,T,,28.88888889,18.33333333,23.33333333,0,,43,5,15,T,,,84,65,74,0,,,,,,,,,,,,
22502,1943-05-16,T,,28.33333333,19.44444444,23.88888889,0,,43,5,16,T,,,83,67,75,0,,,,,,,,,,,,
22502,1943-05-17,0,,27.77777778,21.11111111,24.44444444,0,,43,5,17,0,,,82,70,76,0,,,,,,,,,,,,
22502,1943-05-18,T,,28.33333333,20.55555556,24.44444444,0,,43,5,18,T,,,83,69,76,0,,,,,,,,,,,,
22502,1943-05-19,0,,28.33333333,20.55555556,24.44444444,0,,43,5,19,0,,,83,69,76,0,,,,,,,,,,,,
22502,1943-05-20,0,,28.88888889,17.22222222,22.77777778,0,,43,5,20,0,,,84,63,73,0,,,,,,,,,,,,
22502,1943-05-21,0,,28.88888889,18.33333333,23.33333333,0,,43,5,21,0,,,84,65,74,0,,,,,,,,,,,,
22502,1943-05-22,0,,29.44444444,18.33333333,23.88888889,0,,43,5,22,0,,,85,65,75,0,,,,,,,,,,,,
22502,1943-05-23,23.622,,28.88888889,18.33333333,23.33333333,0,,43,5,23,0.93,,,84,65,74,0,,,,,,,,,,,,
22502,1943-05-24,T,,25,20,21.66666667,0,,43,5,24,T,,,77,68,71,0,,,,,,,,,,,,
22502,1943-05-25,1.778,,27.77777778,20.55555556,24.44444444,0,,43,5,25,0.07,,,82,69,76,0,,,,,,,,,,,,
22502,1943-05-26,T,,26.66666667,20.55555556,23.33333333,0,,43,5,26,T,,,80,69,74,0,,,,,,,,,,,,
22502,1943-05-27,0,,26.66666667,20,23.33333333,0,,43,5,27,0,,,80,68,74,0,,,,,,,,,,,,
22502,1943-05-28,T,,26.66666667,18.33333333,22.22222222,0,,43,5,28,T,,,80,65,72,0,,,,,,,,,,,,
22502,1943-05-29,0,,28.88888889,17.77777778,23.33333333,0,,43,5,29,0,,,84,64,74,0,,,,,,,,,,,,
22502,1943-05-30,0,,28.33333333,20.55555556,24.44444444,0,,43,5,30,0,,,83,69,76,0,,,,,,,,,,,,
22502,1943-05-31,0,,27.77777778,21.11111111,24.44444444,0,,43,5,31,0,,,82,70,76,0,,,,,,,,,,,,
22502,1943-06-01,0,,28.88888889,18.33333333,23.33333333,0,,43,6,1,0,,,84,65,74,0,,,,,,,,,,,,
22502,1943-06-02,T,,27.77777778,18.88888889,23.33333333,0,,43,6,2,T,,,82,66,74,0,,,,,,,,,,,,
22502,1943-06-03,0,,29.44444444,21.11111111,25.55555556,0,,43,6,3,0,,,85,70,78,0,,,,,,,,,,,,
22502,1943-06-04,0,,29.44444444,17.77777778,23.33333333,0,,43,6,4,0,,,85,64,74,0,,,,,,,,,,,,
22502,1943-06-05,0,,28.88888889,19.44444444,24.44444444,0,,43,6,5,0,,,84,67,76,0,,,,,,,,,,,,
22502,1943-06-06,T,,29.44444444,19.44444444,24.44444444,0,,43,6,6,T,,,85,67,76,0,,,,,,,,,,,,
22502,1943-06-07,0,,28.88888889,18.88888889,23.88888889,0,,43,6,7,0,,,84,66,75,0,,,,,,,,,,,,
22502,1943-06-08,0,,28.88888889,18.33333333,23.33333333,0,,43,6,8,0,,,84,65,74,0,,,,,,,,,,,,
22502,1943-06-09,0,,30,21.66666667,25.55555556,0,,43,6,9,0,,,86,71,78,0,,,,,,,,,,,,
22502,1943-06-10,T,,27.77777778,22.22222222,25,0,,43,6,10,T,,,82,72,77,0,,,,,,,,,,,,
22502,1943-06-11,0,,28.33333333,21.66666667,25,0,,43,6,11,0,,,83,71,77,0,,,,,,,,,,,,
22502,1943-06-12,0,,28.88888889,21.11111111,25,0,,43,6,12,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-13,0,,30,19.44444444,24.44444444,0,,43,6,13,0,,,86,67,76,0,,,,,,,,,,,,
22502,1943-06-14,0,,28.88888889,21.11111111,25,0,,43,6,14,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-15,0,,28.88888889,21.11111111,25,0,,43,6,15,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-16,0,,29.44444444,21.11111111,25.55555556,0,,43,6,16,0,,,85,70,78,0,,,,,,,,,,,,
22502,1943-06-17,0,,28.88888889,21.11111111,25,0,,43,6,17,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-18,0,,29.44444444,21.66666667,25.55555556,0,,43,6,18,0,,,85,71,78,0,,,,,,,,,,,,
22502,1943-06-19,0.254,,29.44444444,20,24.44444444,0,,43,6,19,0.01,,,85,68,76,0,,,,,,,,,,,,
22502,1943-06-20,0,,28.33333333,21.11111111,24.44444444,0,,43,6,20,0,,,83,70,76,0,,,,,,,,,,,,
22502,1943-06-21,0,,28.88888889,21.11111111,25,0,,43,6,21,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-22,0,,29.44444444,21.11111111,25.55555556,0,,43,6,22,0,,,85,70,78,0,,,,,,,,,,,,
22502,1943-06-23,0,,28.88888889,20,24.44444444,0,,43,6,23,0,,,84,68,76,0,,,,,,,,,,,,
22502,1943-06-24,0,,28.88888889,21.11111111,25,0,,43,6,24,0,,,84,70,77,0,,,,,,,,,,,,
22502,1943-06-25,T,,30,21.66666667,25.55555556,0,,43,6,25,T,,,86,71,78,0,,,,,,,,,,,,
22502,1943-06-26,0,,29.44444444,22.22222222,25.55555556,0,,43,6,26,0,,,85,72,78,0,,,,,,,,,,,,
22502,1943-06-27,0,,29.44444444,21.66666667,25.55555556,0,,43,6,27,0,,,85,71,78,0,,,,,,,,,,,,
22502,1943-06-28,0,,29.44444444,21.11111111,25.55555556,0,,43,6,28,0,,,85,70,78,0,,,,,,,,,,,,
22502,1943-06-29,T,,30,20.55555556,25.55555556,0,,43,6,29,T,,,86,69,78,0,,,,,,,,,,,,
22502,1943-06-30,T,,28.88888889,20.55555556,24.44444444,0,,43,6,30,T,,,84,69,76,0,,,,,,,,,,,,
22502,1943-07-01,1.27,,28.88888889,20.55555556,24.44444444,0,,43,7,1,0.05,,,84,69,76,0,,,,,,,,,,,,
22502,1943-07-02,0,,28.88888889,19.44444444,24.44444444,0,,43,7,2,0,,,84,67,76,0,,,,,,,,,,,,
22502,1943-07-03,0,,30,22.22222222,26.11111111,0,,43,7,3,0,,,86,72,79,0,,,,,,,,,,,,
22502,1943-07-04,1.524,,28.33333333,22.22222222,25.55555556,0,,43,7,4,0.06,,,83,72,78,0,,,,,,,,,,,,
22502,1943-07-05,T,,28.88888889,22.22222222,25.55555556,0,,43,7,5,T,,,84,72,78,0,,,,,,,,,,,,
22502,1943-07-06,2.54,,28.88888889,21.11111111,25,0,,43,7,6,0.1,,,84,70,77,0,,,,,,,,,,,,
22502,1943-07-07,0.762,,29.44444444,21.11111111,25.55555556,0,,43,7,7,0.03,,,85,70,78,0,,,,,,,,,,,,
22502,1943-07-08,0,,30.55555556,21.11111111,25.55555556,0,,43,7,8,0,,,87,70,78,0,,,,,,,,,,,,
22502,1943-07-09,0.762,,28.88888889,21.11111111,25,0,,43,7,9,0.03,,,84,70,77,0,,,,,,,,,,,,
22502,1943-07-10,0,,29.44444444,20.55555556,25,0,,43,7,10,0,,,85,69,77,0,,,,,,,,,,,,
22502,1943-07-11,0,,29.44444444,20,24.44444444,0,,43,7,11,0,,,85,68,76,0,,,,,,,,,,,,
22502,1943-07-12,0,,28.88888889,22.22222222,25.55555556,0,,43,7,12,0,,,84,72,78,0,,,,,,,,,,,,
22502,1943-07-13,0,,30,22.22222222,26.11111111,0,,43,7,13,0,,,86,72,79,0,,,,,,,,,,,,
22502,1943-07-14,T,,28.88888889,21.66666667,25.55555556,0,,43,7,14,T,,,84,71,78,0,,,,,,,,,,,,
22502,1943-07-15,0,,28.33333333,21.66666667,25,0,,43,7,15,0,,,83,71,77,0,,,,,,,,,,,,
22502,1943-07-16,0,,29.44444444,22.22222222,25.55555556,0,,43,7,16,0,,,85,72,78,0,,,,,,,,,,,,
22502,1943-07-17,0,,29.44444444,23.88888889,26.66666667,0,,43,7,17,0,,,85,75,80,0,,,,,,,,,,,,
22502,1943-07-18,0,,29.44444444,23.33333333,26.66666667,0,,43,7,18,0,,,85,74,80,0,,,,,,,,,,,,
22502,1943-07-19,0,,29.44444444,21.11111111,25.55555556,0,,43,7,19,0,,,85,70,78,0,,,,,,,,,,,,
22502,1943-07-20,T,,27.77777778,21.11111111,24.44444444,0,,43,7,20,T,,,82,70,76,0,,,,,,,,,,,,
22502,1943-07-21,0,,28.88888889,17.77777778,23.33333333,0,,43,7,21,0,,,84,64,74,0,,,,,,,,,,,,
22502,1943-07-22,0,,28.88888889,19.44444444,24.44444444,0,,43,7,22,0,,,84,67,76,0,,,,,,,,,,,,
22502,1943-07-23,0,,28.88888889,21.11111111,25,0,,43,7,23,0,,,84,70,77,0,,,,,,,,,,,,
